clean cache ok! cache_array[9705509]:8
platform,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,avg_latency(ns),throughput(op/s),bandwidth(MB)
PMEM,read,random,32,524288,1024,2048,229.648,4354491,132
PMEM,write,random,32,1048576,1024,1024,644.624,1551291,47
PMEM,read,random,32,1048576,1024,1024,220.359,4538041,138
PMEM,write,random,64,64,1024,16777216,323.825,3088087,188
PMEM,read,random,64,64,1024,16777216,224.043,4463426,272
PMEM,write,random,64,128,1024,8388608,320.832,3116893,190
PMEM,read,random,64,128,1024,8388608,233.262,4287026,261
PMEM,write,random,64,256,1024,4194304,316.984,3154733,192
PMEM,read,random,64,256,1024,4194304,223.5,4474281,273
PMEM,write,random,64,512,1024,2097152,322.325,3102457,189
PMEM,read,random,64,512,1024,2097152,231.096,4327214,264
PMEM,write,random,64,1024,1024,1048576,365.912,2732899,166
PMEM,read,random,64,1024,1024,1048576,230.292,4342317,265
PMEM,write,random,64,2048,1024,524288,474.73,2106461,128
PMEM,read,random,64,2048,1024,524288,237.098,4217665,257
PMEM,write,random,64,4096,1024,262144,472.975,2114276,129
PMEM,read,random,64,4096,1024,262144,223.261,4479069,273
PMEM,write,random,64,8192,1024,131072,765.742,1305922,79
PMEM,read,random,64,8192,1024,131072,249.443,4008930,244
PMEM,write,random,64,16384,1024,65536,782.468,1278007,78
PMEM,read,random,64,16384,1024,65536,239.39,4177288,254
PMEM,write,random,64,32768,1024,32768,771.584,1296035,79
PMEM,read,random,64,32768,1024,32768,234.192,4269993,260
PMEM,write,random,64,65536,1024,16384,750.201,1332976,81
PMEM,read,random,64,65536,1024,16384,223.821,4467858,272
PMEM,write,random,64,131072,1024,8192,678.375,1474110,89
PMEM,read,random,64,131072,1024,8192,228.37,4378868,267
PMEM,write,random,64,262144,1024,4096,679.287,1472132,89
PMEM,read,random,64,262144,1024,4096,222.809,4488147,273
PMEM,write,random,64,524288,1024,2048,665.591,1502424,91
PMEM,read,random,64,524288,1024,2048,231.943,4311397,263
PMEM,write,random,64,1048576,1024,1024,642.178,1557201,95
PMEM,read,random,64,1048576,1024,1024,225.661,4431423,270
PMEM,write,random,128,128,1024,8388608,375.099,2665965,325
PMEM,read,random,128,128,1024,8388608,331.492,3016665,368
PMEM,write,random,128,256,1024,4194304,344.095,2906172,354
PMEM,read,random,128,256,1024,4194304,460.629,2170943,265
PMEM,write,random,128,512,1024,2097152,345.92,2890837,352
PMEM,read,random,128,512,1024,2097152,324.67,3080052,375
PMEM,write,random,128,1024,1024,1048576,386.348,2588337,315
PMEM,read,random,128,1024,1024,1048576,453.134,2206852,269
PMEM,write,random,128,2048,1024,524288,485.604,2059293,251
PMEM,read,random,128,2048,1024,524288,338.378,2955276,360
PMEM,write,random,128,4096,1024,262144,485.629,2059184,251
PMEM,read,random,128,4096,1024,262144,458.936,2178950,265
PMEM,write,random,128,8192,1024,131072,775.396,1289664,157
PMEM,read,random,128,8192,1024,131072,320.37,3121389,381
PMEM,write,random,128,16384,1024,65536,790.928,1264337,154
PMEM,read,random,128,16384,1024,65536,442.099,2261936,276
PMEM,write,random,128,32768,1024,32768,783.639,1276097,155
PMEM,read,random,128,32768,1024,32768,339.547,2945101,359
PMEM,write,random,128,65536,1024,16384,762.521,1311439,160
PMEM,read,random,128,65536,1024,16384,432.681,2311172,282
PMEM,write,random,128,131072,1024,8192,691.431,1446275,176
PMEM,read,random,128,131072,1024,8192,324.335,3083234,376
PMEM,write,random,128,262144,1024,4096,692.755,1443512,176
PMEM,read,random,128,262144,1024,4096,429.392,2328872,284
PMEM,write,random,128,524288,1024,2048,687.743,1454032,177
PMEM,read,random,128,524288,1024,2048,328.64,3042846,371
PMEM,write,random,128,1048576,1024,1024,679.003,1472747,179
PMEM,read,random,128,1048576,1024,1024,435.305,2297241,280
PMEM,write,random,256,256,1024,4194304,436.848,2289127,558
PMEM,read,random,256,256,1024,4194304,728.419,1372835,335
PMEM,write,random,256,512,1024,2097152,431.31,2318516,566
PMEM,read,random,256,512,1024,2097152,736.357,1358037,331
PMEM,write,random,256,1024,1024,1048576,461.552,2166602,528
PMEM,read,random,256,1024,1024,1048576,713.918,1400721,341
PMEM,write,random,256,2048,1024,524288,539.42,1853841,452
PMEM,read,random,256,2048,1024,524288,722.707,1383687,337
PMEM,write,random,256,4096,1024,262144,539.275,1854340,452
PMEM,read,random,256,4096,1024,262144,748.153,1336624,326
PMEM,write,random,256,8192,1024,131072,827.039,1209132,295
PMEM,read,random,256,8192,1024,131072,740.568,1350315,329
PMEM,write,random,256,16384,1024,65536,837.999,1193318,291
PMEM,read,random,256,16384,1024,65536,665.683,1502215,366
PMEM,write,random,256,32768,1024,32768,832.603,1201052,293
PMEM,read,random,256,32768,1024,32768,677.328,1476389,360
PMEM,write,random,256,65536,1024,16384,814.517,1227721,299
PMEM,read,random,256,65536,1024,16384,719.494,1389865,339
PMEM,write,random,256,131072,1024,8192,762.663,1311195,320
PMEM,read,random,256,131072,1024,8192,700.087,1428393,348
PMEM,write,random,256,262144,1024,4096,757.556,1320034,322
PMEM,read,random,256,262144,1024,4096,693.929,1441068,351
PMEM,write,random,256,524288,1024,2048,752.928,1328147,324
PMEM,read,random,256,524288,1024,2048,653.672,1529819,373
PMEM,write,random,256,1048576,1024,1024,752.011,1329768,324
PMEM,read,random,256,1048576,1024,1024,781.373,1279798,312
PMEM,write,random,512,512,1024,2097152,708.82,1410796,688
PMEM,read,random,512,512,1024,2097152,1361.6,734427,358
PMEM,write,random,512,1024,1024,1048576,729.715,1370398,669
PMEM,read,random,512,1024,1024,1048576,1306.7,765287,373
PMEM,write,random,512,2048,1024,524288,770.741,1297453,633
PMEM,read,random,512,2048,1024,524288,1310.1,763299,372
PMEM,write,random,512,4096,1024,262144,789.868,1266034,618
PMEM,read,random,512,4096,1024,262144,1312.72,761778,371
PMEM,write,random,512,8192,1024,131072,934.166,1070473,522
PMEM,read,random,512,8192,1024,131072,1327.4,753353,367
PMEM,write,random,512,16384,1024,65536,943.469,1059917,517
PMEM,read,random,512,16384,1024,65536,1311.81,762308,372
PMEM,write,random,512,32768,1024,32768,932.077,1072872,523
PMEM,read,random,512,32768,1024,32768,1316.9,759359,370
PMEM,write,random,512,65536,1024,16384,933.414,1071336,523
PMEM,read,random,512,65536,1024,16384,1317.98,758738,370
PMEM,write,random,512,131072,1024,8192,919.29,1087796,531
PMEM,read,random,512,131072,1024,8192,1310.41,763118,372
PMEM,write,random,512,262144,1024,4096,928.55,1076947,525
PMEM,read,random,512,262144,1024,4096,1389.04,719921,351
PMEM,write,random,512,524288,1024,2048,913.121,1095144,534
PMEM,read,random,512,524288,1024,2048,1327.89,753073,367
PMEM,write,random,512,1048576,1024,1024,931.58,1073445,524
PMEM,read,random,512,1048576,1024,1024,1310.63,762994,372
PMEM,write,random,1024,1024,1024,1048576,1090.64,916896,895
PMEM,read,random,1024,1024,1024,1048576,2620.71,381576,372
PMEM,write,random,1024,2048,1024,524288,1254.81,796936,778
PMEM,read,random,1024,2048,1024,524288,2621.81,381415,372
PMEM,write,random,1024,4096,1024,262144,1086.21,920633,899
PMEM,read,random,1024,4096,1024,262144,2636.27,379323,370
PMEM,write,random,1024,8192,1024,131072,1359.16,735749,718
PMEM,read,random,1024,8192,1024,131072,2617.28,382075,373
PMEM,write,random,1024,16384,1024,65536,1367.06,731495,714
PMEM,read,random,1024,16384,1024,65536,2621.36,381481,372
PMEM,write,random,1024,32768,1024,32768,1364.41,732917,715
PMEM,read,random,1024,32768,1024,32768,2623.58,381158,372
PMEM,write,random,1024,65536,1024,16384,1351.59,739867,722
PMEM,read,random,1024,65536,1024,16384,2629.69,380273,371
PMEM,write,random,1024,131072,1024,8192,1342.12,745092,727
PMEM,read,random,1024,131072,1024,8192,2620.03,381674,372
PMEM,write,random,1024,262144,1024,4096,1348.75,741429,724
PMEM,read,random,1024,262144,1024,4096,2646.63,377839,368
PMEM,write,random,1024,524288,1024,2048,1337.05,747913,730
PMEM,read,random,1024,524288,1024,2048,2613.23,382668,373
PMEM,write,random,1024,1048576,1024,1024,1336.97,747957,730
PMEM,read,random,1024,1048576,1024,1024,2618.24,381936,372
PMEM,write,random,8,8,2048,268435456,243.285,4110400,31
PMEM,read,random,8,8,2048,268435456,213.67,4680111,35
PMEM,write,random,8,16,2048,134217728,243.368,4109006,31
PMEM,read,random,8,16,2048,134217728,214.17,4669187,35
PMEM,write,random,8,32,2048,67108864,244.1,4096688,31
PMEM,read,random,8,32,2048,67108864,223.777,4468735,34
PMEM,write,random,8,64,2048,33554432,243.506,4106681,31
PMEM,read,random,8,64,2048,33554432,221.687,4510863,34
PMEM,write,random,8,128,2048,16777216,243.257,4110872,31
PMEM,read,random,8,128,2048,16777216,225.26,4439311,33
PMEM,write,random,8,256,2048,8388608,239.903,4168344,31
PMEM,read,random,8,256,2048,8388608,222.115,4502181,34
PMEM,write,random,8,512,2048,4194304,246.397,4058491,30
PMEM,read,random,8,512,2048,4194304,222.371,4496991,34
PMEM,write,random,8,1024,2048,2097152,295.621,3382714,25
PMEM,read,random,8,1024,2048,2097152,212.601,4703638,35
PMEM,write,random,8,2048,2048,1048576,400.868,2494584,19
PMEM,read,random,8,2048,2048,1048576,211.873,4719813,36
PMEM,write,random,8,4096,2048,524288,400.628,2496078,19
PMEM,read,random,8,4096,2048,524288,212.548,4704811,35
PMEM,write,random,8,8192,2048,262144,774.934,1290433,9
PMEM,read,random,8,8192,2048,262144,213.108,4692451,35
PMEM,write,random,8,16384,2048,131072,792.475,1261869,9
PMEM,read,random,8,16384,2048,131072,213.235,4689666,35
PMEM,write,random,8,32768,2048,65536,779.562,1282771,9
PMEM,read,random,8,32768,2048,65536,212.846,4698226,35
PMEM,write,random,8,65536,2048,32768,751.072,1331430,10
PMEM,read,random,8,65536,2048,32768,213.593,4681792,35
PMEM,write,random,8,131072,2048,16384,675.316,1480787,11
PMEM,read,random,8,131072,2048,16384,216.462,4619751,35
PMEM,write,random,8,262144,2048,8192,673.604,1484552,11
PMEM,read,random,8,262144,2048,8192,211.885,4719543,36
PMEM,write,random,8,524288,2048,4096,670.384,1491681,11
PMEM,read,random,8,524288,2048,4096,214.579,4660286,35
PMEM,write,random,8,1048576,2048,2048,656.274,1523753,11
PMEM,read,random,8,1048576,2048,2048,214.189,4668763,35
PMEM,write,random,16,16,2048,134217728,244.694,4086736,62
PMEM,read,random,16,16,2048,134217728,214.421,4663721,71
PMEM,write,random,16,32,2048,67108864,244.045,4097603,62
PMEM,read,random,16,32,2048,67108864,221.837,4507820,68
PMEM,write,random,16,64,2048,33554432,244.18,4095333,62
PMEM,read,random,16,64,2048,33554432,213.835,4676507,71
PMEM,write,random,16,128,2048,16777216,241.777,4136044,63
PMEM,read,random,16,128,2048,16777216,215.035,4650407,70
PMEM,write,random,16,256,2048,8388608,239.965,4167269,63
PMEM,read,random,16,256,2048,8388608,221.326,4518215,68
PMEM,write,random,16,512,2048,4194304,247.694,4037246,61
PMEM,read,random,16,512,2048,4194304,216.497,4619009,70
PMEM,write,random,16,1024,2048,2097152,294.095,3400264,51
PMEM,read,random,16,1024,2048,2097152,212.998,4694872,71
PMEM,write,random,16,2048,2048,1048576,401.23,2492335,38
PMEM,read,random,16,2048,2048,1048576,213.212,4690171,71
PMEM,write,random,16,4096,2048,524288,400.262,2498361,38
PMEM,read,random,16,4096,2048,524288,213.108,4692467,71
PMEM,write,random,16,8192,2048,262144,773.791,1292338,19
PMEM,read,random,16,8192,2048,262144,220.918,4526558,69
PMEM,write,random,16,16384,2048,131072,791.723,1263067,19
PMEM,read,random,16,16384,2048,131072,232.316,4304476,65
PMEM,write,random,16,32768,2048,65536,779.495,1282881,19
PMEM,read,random,16,32768,2048,65536,220.925,4526420,69
PMEM,write,random,16,65536,2048,32768,750.794,1331923,20
PMEM,read,random,16,65536,2048,32768,232.858,4294456,65
PMEM,write,random,16,131072,2048,16384,677.292,1476467,22
PMEM,read,random,16,131072,2048,16384,215.112,4648735,70
PMEM,write,random,16,262144,2048,8192,673.769,1484187,22
PMEM,read,random,16,262144,2048,8192,213.741,4678560,71
PMEM,write,random,16,524288,2048,4096,663.444,1507286,22
PMEM,read,random,16,524288,2048,4096,212.504,4705795,71
PMEM,write,random,16,1048576,2048,2048,657.792,1520237,23
PMEM,read,random,16,1048576,2048,2048,215.955,4630603,70
PMEM,write,random,32,32,2048,67108864,244.113,4096468,125
PMEM,read,random,32,32,2048,67108864,236.912,4220971,128
PMEM,write,random,32,64,2048,33554432,244.546,4089210,124
PMEM,read,random,32,64,2048,33554432,216.349,4622154,141
PMEM,write,random,32,128,2048,16777216,243.949,4099217,125
PMEM,read,random,32,128,2048,16777216,217.746,4592501,140
PMEM,write,random,32,256,2048,8388608,246.083,4063676,124
PMEM,read,random,32,256,2048,8388608,214.283,4666733,142
PMEM,write,random,32,512,2048,4194304,258.637,3866426,117
PMEM,read,random,32,512,2048,4194304,214.272,4666961,142
PMEM,write,random,32,1024,2048,2097152,295.338,3385950,103
PMEM,read,random,32,1024,2048,2097152,214.832,4654808,142
PMEM,write,random,32,2048,2048,1048576,400.577,2496400,76
PMEM,read,random,32,2048,2048,1048576,214.523,4661501,142
PMEM,write,random,32,4096,2048,524288,399.851,2500930,76
PMEM,read,random,32,4096,2048,524288,217.401,4599786,140
PMEM,write,random,32,8192,2048,262144,773.247,1293247,39
PMEM,read,random,32,8192,2048,262144,214.936,4652552,141
PMEM,write,random,32,16384,2048,131072,791.406,1263574,38
PMEM,read,random,32,16384,2048,131072,216.573,4617388,140
PMEM,write,random,32,32768,2048,65536,778.273,1284896,39
PMEM,read,random,32,32768,2048,65536,214.965,4651915,141
PMEM,write,random,32,65536,2048,32768,751.806,1330130,40
PMEM,read,random,32,65536,2048,32768,221.041,4524043,138
PMEM,write,random,32,131072,2048,16384,675.626,1480108,45
PMEM,read,random,32,131072,2048,16384,232.732,4296782,131
PMEM,write,random,32,262144,2048,8192,672.448,1487104,45
PMEM,read,random,32,262144,2048,8192,235.617,4244179,129
PMEM,write,random,32,524288,2048,4096,665.267,1503155,45
PMEM,read,random,32,524288,2048,4096,213.934,4674331,142
PMEM,write,random,32,1048576,2048,2048,658.943,1517582,46
PMEM,read,random,32,1048576,2048,2048,216.786,4612851,140
PMEM,write,random,64,64,2048,33554432,323.535,3090854,188
PMEM,read,random,64,64,2048,33554432,223.895,4466377,272
PMEM,write,random,64,128,2048,16777216,321.137,3113931,190
PMEM,read,random,64,128,2048,16777216,232.523,4300650,262
PMEM,write,random,64,256,2048,8388608,317.604,3148572,192
PMEM,read,random,64,256,2048,8388608,233.471,4283180,261
PMEM,write,random,64,512,2048,4194304,322.292,3102772,189
PMEM,read,random,64,512,2048,4194304,222.041,4503663,274
PMEM,write,random,64,1024,2048,2097152,366.603,2727748,166
PMEM,read,random,64,1024,2048,2097152,230.92,4330507,264
PMEM,write,random,64,2048,2048,1048576,474.907,2105673,128
PMEM,read,random,64,2048,2048,1048576,222.14,4501662,274
PMEM,write,random,64,4096,2048,524288,476.038,2100673,128
PMEM,read,random,64,4096,2048,524288,237.09,4217807,257
PMEM,write,random,64,8192,2048,262144,773.508,1292810,78
PMEM,read,random,64,8192,2048,262144,228.22,4381744,267
PMEM,write,random,64,16384,2048,131072,789.997,1265827,77
PMEM,read,random,64,16384,2048,131072,231.43,4320964,263
PMEM,write,random,64,32768,2048,65536,777.916,1285486,78
PMEM,read,random,64,32768,2048,65536,235.111,4253315,259
PMEM,write,random,64,65536,2048,32768,751.304,1331018,81
PMEM,read,random,64,65536,2048,32768,239.651,4172732,254
PMEM,write,random,64,131072,2048,16384,674.36,1482886,90
PMEM,read,random,64,131072,2048,16384,222.633,4491707,274
PMEM,write,random,64,262144,2048,8192,672.069,1487941,90
PMEM,read,random,64,262144,2048,8192,230.833,4332136,264
PMEM,write,random,64,524288,2048,4096,664.402,1505113,91
PMEM,read,random,64,524288,2048,4096,223.115,4481983,273
PMEM,write,random,64,1048576,2048,2048,659.659,1515935,92
PMEM,read,random,64,1048576,2048,2048,229.638,4354676,265
PMEM,write,random,128,128,2048,16777216,373.512,2677291,326
PMEM,read,random,128,128,2048,16777216,456.966,2188346,267
PMEM,write,random,128,256,2048,8388608,342.919,2916138,355
PMEM,read,random,128,256,2048,8388608,321.852,3107014,379
PMEM,write,random,128,512,2048,4194304,346.117,2889197,352
PMEM,read,random,128,512,2048,4194304,469.518,2129844,259
PMEM,write,random,128,1024,2048,2097152,389.617,2566625,313
PMEM,read,random,128,1024,2048,2097152,332.763,3005145,366
PMEM,write,random,128,2048,2048,1048576,489.475,2043003,249
PMEM,read,random,128,2048,2048,1048576,460.017,2173834,265
PMEM,write,random,128,4096,2048,524288,490.919,2036994,248
PMEM,read,random,128,4096,2048,524288,324.055,3085898,376
PMEM,write,random,128,8192,2048,262144,783.632,1276109,155
PMEM,read,random,128,8192,2048,262144,451.308,2215782,270
PMEM,write,random,128,16384,2048,131072,799.911,1250139,152
PMEM,read,random,128,16384,2048,131072,330.636,3024478,369
PMEM,write,random,128,32768,2048,65536,789.237,1267047,154
PMEM,read,random,128,32768,2048,65536,445.239,2245984,274
PMEM,write,random,128,65536,2048,32768,762.978,1310653,159
PMEM,read,random,128,65536,2048,32768,321.464,3110770,379
PMEM,write,random,128,131072,2048,16384,690.57,1448079,176
PMEM,read,random,128,131072,2048,16384,431.713,2316353,282
PMEM,write,random,128,262144,2048,8192,691.401,1446339,176
PMEM,read,random,128,262144,2048,8192,328.392,3045140,371
PMEM,write,random,128,524288,2048,4096,678.021,1474879,180
PMEM,read,random,128,524288,2048,4096,428.034,2336260,285
PMEM,write,random,128,1048576,2048,2048,678.991,1472774,179
PMEM,read,random,128,1048576,2048,2048,319.729,3127648,381
PMEM,write,random,256,256,2048,8388608,434.825,2299777,561
PMEM,read,random,256,256,2048,8388608,714.821,1398951,341
PMEM,write,random,256,512,2048,4194304,431.819,2315783,565
PMEM,read,random,256,512,2048,4194304,667.596,1497912,365
PMEM,write,random,256,1024,2048,2097152,459.345,2177010,531
PMEM,read,random,256,1024,2048,2097152,657.073,1521901,371
PMEM,write,random,256,2048,2048,1048576,541.91,1845323,450
PMEM,read,random,256,2048,2048,1048576,743.476,1345032,328
PMEM,write,random,256,4096,2048,524288,539.634,1853108,452
PMEM,read,random,256,4096,2048,524288,715.854,1396933,341
PMEM,write,random,256,8192,2048,262144,832.46,1201258,293
PMEM,read,random,256,8192,2048,262144,660.837,1513233,369
PMEM,write,random,256,16384,2048,131072,844.024,1184800,289
PMEM,read,random,256,16384,2048,131072,653.961,1529144,373
PMEM,write,random,256,32768,2048,65536,836.744,1195107,291
PMEM,read,random,256,32768,2048,65536,730.769,1368422,334
PMEM,write,random,256,65536,2048,32768,815.635,1226037,299
PMEM,read,random,256,65536,2048,32768,790.642,1264794,308
PMEM,write,random,256,131072,2048,16384,761.111,1313868,320
PMEM,read,random,256,131072,2048,16384,659.381,1516573,370
PMEM,write,random,256,262144,2048,8192,758.329,1318689,321
PMEM,read,random,256,262144,2048,8192,730.27,1369357,334
PMEM,write,random,256,524288,2048,4096,747.326,1338104,326
PMEM,read,random,256,524288,2048,4096,711.687,1405112,343
PMEM,write,random,256,1048576,2048,2048,751.426,1330802,324
PMEM,read,random,256,1048576,2048,2048,776.601,1287663,314
PMEM,write,random,512,512,2048,4194304,717.262,1394190,680
PMEM,read,random,512,512,2048,4194304,1309.6,763592,372
PMEM,write,random,512,1024,2048,2097152,720.297,1388315,677
PMEM,read,random,512,1024,2048,2097152,1313.68,761217,371
PMEM,write,random,512,2048,2048,1048576,790.436,1265123,617
PMEM,read,random,512,2048,2048,1048576,1311.5,762485,372
PMEM,write,random,512,4096,2048,524288,786.642,1271226,620
PMEM,read,random,512,4096,2048,524288,1308.17,764426,373
PMEM,write,random,512,8192,2048,262144,934.288,1070334,522
PMEM,read,random,512,8192,2048,262144,1306.23,765564,373
PMEM,write,random,512,16384,2048,131072,937.316,1066876,520
PMEM,read,random,512,16384,2048,131072,1307.65,764728,373
PMEM,write,random,512,32768,2048,65536,933.676,1071035,522
PMEM,read,random,512,32768,2048,65536,1311.86,762278,372
PMEM,write,random,512,65536,2048,32768,923.971,1082285,528
PMEM,read,random,512,65536,2048,32768,1309.09,763891,372
PMEM,write,random,512,131072,2048,16384,912.187,1096266,535
PMEM,read,random,512,131072,2048,16384,1309.62,763582,372
PMEM,write,random,512,262144,2048,8192,912.651,1095709,535
PMEM,read,random,512,262144,2048,8192,1309.46,763673,372
PMEM,write,random,512,524288,2048,4096,903.994,1106202,540
PMEM,read,random,512,524288,2048,4096,1420.4,704028,343
PMEM,write,random,512,1048576,2048,2048,898.401,1113088,543
PMEM,read,random,512,1048576,2048,2048,1309.02,763927,373
PMEM,write,random,1024,1024,2048,2097152,1084.74,921877,900
PMEM,read,random,1024,1024,2048,2097152,2624.99,380954,372
PMEM,write,random,1024,2048,2048,1048576,1250.26,799835,781
PMEM,read,random,1024,2048,2048,1048576,2626.38,380752,371
PMEM,write,random,1024,4096,2048,524288,1089.04,918237,896
PMEM,read,random,1024,4096,2048,524288,2620.37,381625,372
PMEM,write,random,1024,8192,2048,262144,1365.25,732467,715
PMEM,read,random,1024,8192,2048,262144,2626.67,380710,371
PMEM,write,random,1024,16384,2048,131072,1371.56,729095,712
PMEM,read,random,1024,16384,2048,131072,2624.62,381008,372
PMEM,write,random,1024,32768,2048,65536,1358.59,736057,718
PMEM,read,random,1024,32768,2048,65536,2622.15,381366,372
PMEM,write,random,1024,65536,2048,32768,1354.98,738019,720
PMEM,read,random,1024,65536,2048,32768,2620.16,381655,372
PMEM,write,random,1024,131072,2048,16384,1331.3,751143,733
PMEM,read,random,1024,131072,2048,16384,2626,380807,371
PMEM,write,random,1024,262144,2048,8192,1343.36,744402,726
PMEM,read,random,1024,262144,2048,8192,2632.26,379901,370
PMEM,write,random,1024,524288,2048,4096,1339.05,746798,729
PMEM,read,random,1024,524288,2048,4096,2628.94,380381,371
PMEM,write,random,1024,1048576,2048,2048,1331.17,751221,733
PMEM,read,random,1024,1048576,2048,2048,2612.3,382804,373
PMEM,write,random,8,8,4096,536870912,246.337,4059473,30
PMEM,read,random,8,8,4096,536870912,218.468,4577329,34
PMEM,write,random,8,16,4096,268435456,246.503,4056747,30
PMEM,read,random,8,16,4096,268435456,218.445,4577821,34
PMEM,write,random,8,32,4096,134217728,246.767,4052403,30
PMEM,read,random,8,32,4096,134217728,217.944,4588328,35
PMEM,write,random,8,64,4096,67108864,246.96,4049243,30
PMEM,read,random,8,64,4096,67108864,218.113,4584781,34
PMEM,write,random,8,128,4096,33554432,245.536,4072721,31
PMEM,read,random,8,128,4096,33554432,218.643,4573671,34
PMEM,write,random,8,256,4096,16777216,242.91,4116750,31
PMEM,read,random,8,256,4096,16777216,216.44,4620219,35
PMEM,write,random,8,512,4096,8388608,249.773,4003636,30
PMEM,read,random,8,512,4096,8388608,215.505,4640258,35
PMEM,write,random,8,1024,4096,4194304,297.306,3363536,25
PMEM,read,random,8,1024,4096,4194304,216.338,4622403,35
PMEM,write,random,8,2048,4096,2097152,402.647,2483567,18
PMEM,read,random,8,2048,4096,2097152,217.683,4593827,35
PMEM,write,random,8,4096,4096,1048576,403.094,2480809,18
PMEM,read,random,8,4096,4096,1048576,227.554,4394555,33
PMEM,write,random,8,8192,4096,524288,780.297,1281563,9
PMEM,read,random,8,8192,4096,524288,235.904,4239015,32
PMEM,write,random,8,16384,4096,262144,796.904,1254857,9
PMEM,read,random,8,16384,4096,262144,217.177,4604533,35
PMEM,write,random,8,32768,4096,131072,782.88,1277335,9
PMEM,read,random,8,32768,4096,131072,237.256,4214862,32
PMEM,write,random,8,65536,4096,65536,753.778,1326651,10
PMEM,read,random,8,65536,4096,65536,218.33,4580225,34
PMEM,write,random,8,131072,4096,32768,679.868,1470873,11
PMEM,read,random,8,131072,4096,32768,218.367,4579456,34
PMEM,write,random,8,262144,4096,16384,679.582,1471493,11
PMEM,read,random,8,262144,4096,16384,220.338,4538485,34
PMEM,write,random,8,524288,4096,8192,670.466,1491500,11
PMEM,read,random,8,524288,4096,8192,218.771,4570997,34
PMEM,write,random,8,1048576,4096,4096,670.931,1490466,11
PMEM,read,random,8,1048576,4096,4096,221.038,4524117,34
PMEM,write,random,16,16,4096,268435456,247.53,4039909,61
PMEM,read,random,16,16,4096,268435456,218.68,4572897,69
PMEM,write,random,16,32,4096,134217728,246.828,4051406,61
PMEM,read,random,16,32,4096,134217728,217.226,4603498,70
PMEM,write,random,16,64,4096,67108864,247.264,4044267,61
PMEM,read,random,16,64,4096,67108864,226.484,4415330,67
PMEM,write,random,16,128,4096,33554432,244.97,4082134,62
PMEM,read,random,16,128,4096,33554432,222.135,4501768,68
PMEM,write,random,16,256,4096,16777216,242.866,4117496,62
PMEM,read,random,16,256,4096,16777216,225.496,4434675,67
PMEM,write,random,16,512,4096,8388608,250.632,3989913,60
PMEM,read,random,16,512,4096,8388608,216.552,4617820,70
PMEM,write,random,16,1024,4096,4194304,296.786,3369433,51
PMEM,read,random,16,1024,4096,4194304,227.854,4388768,66
PMEM,write,random,16,2048,4096,2097152,402.27,2485889,37
PMEM,read,random,16,2048,4096,2097152,228.818,4370283,66
PMEM,write,random,16,4096,4096,1048576,403.115,2480681,37
PMEM,read,random,16,4096,4096,1048576,221.546,4513739,68
PMEM,write,random,16,8192,4096,524288,778.951,1283778,19
PMEM,read,random,16,8192,4096,524288,218.677,4572952,69
PMEM,write,random,16,16384,4096,262144,796.21,1255949,19
PMEM,read,random,16,16384,4096,262144,218.956,4567122,69
PMEM,write,random,16,32768,4096,131072,782.8,1277464,19
PMEM,read,random,16,32768,4096,131072,219.469,4556444,69
PMEM,write,random,16,65536,4096,65536,753.604,1326956,20
PMEM,read,random,16,65536,4096,65536,219.399,4557897,69
PMEM,write,random,16,131072,4096,32768,679.904,1470794,22
PMEM,read,random,16,131072,4096,32768,219.852,4548518,69
PMEM,write,random,16,262144,4096,16384,679.534,1471597,22
PMEM,read,random,16,262144,4096,16384,239.005,4184014,63
PMEM,write,random,16,524288,4096,8192,676.825,1477486,22
PMEM,read,random,16,524288,4096,8192,219.112,4563882,69
PMEM,write,random,16,1048576,4096,4096,671.171,1489933,22
PMEM,read,random,16,1048576,4096,4096,235.825,4240424,64
PMEM,write,random,32,32,4096,134217728,247.829,4035035,123
PMEM,read,random,32,32,4096,134217728,223.179,4480710,136
PMEM,write,random,32,64,4096,67108864,248.182,4029305,122
PMEM,read,random,32,64,4096,67108864,228.308,4380055,133
PMEM,write,random,32,128,4096,33554432,247.952,4033035,123
PMEM,read,random,32,128,4096,33554432,223.288,4478521,136
PMEM,write,random,32,256,4096,16777216,248.261,4028025,122
PMEM,read,random,32,256,4096,16777216,221.225,4520288,137
PMEM,write,random,32,512,4096,8388608,258.204,3872906,118
PMEM,read,random,32,512,4096,8388608,221.516,4514341,137
PMEM,write,random,32,1024,4096,4194304,297.947,3356306,102
PMEM,read,random,32,1024,4096,4194304,221.171,4521383,137
PMEM,write,random,32,2048,4096,2097152,402.243,2486060,75
PMEM,read,random,32,2048,4096,2097152,221.359,4517557,137
PMEM,write,random,32,4096,4096,1048576,403.263,2479771,75
PMEM,read,random,32,4096,4096,1048576,221.427,4516163,137
PMEM,write,random,32,8192,4096,524288,778.69,1284207,39
PMEM,read,random,32,8192,4096,524288,221.544,4513768,137
PMEM,write,random,32,16384,4096,262144,795.699,1256755,38
PMEM,read,random,32,16384,4096,262144,220.732,4530370,138
PMEM,write,random,32,32768,4096,131072,782.448,1278040,39
PMEM,read,random,32,32768,4096,131072,220.228,4540750,138
PMEM,write,random,32,65536,4096,65536,753.294,1327502,40
PMEM,read,random,32,65536,4096,65536,221.561,4513432,137
